"country","COD","year","pop","respiratory","cardiovascular","zoonotic","chagas","hantavirus","cutaneous_leishmaniasis","visceral_leishmaniasis","rickettsial_disease","malaria","for_PLAND","for_PD","for_ED","for_AI","savanna_PLAND","notforest_PLAND","fire_MIN","fire_MAX","fire_MEAN","fire_COUNT","fire_SUM","pm25_SUM"
"Peru","PE010707",2003,3195.81409950256,954,4,1,0,NA,1,NA,0,0,28.8082,2.095,51.2906,85.7545,24.8788,7.1226,0,0,0,123,0,705585861
"Peru","PE010707",2004,3236.05292472839,1064,3,0,0,NA,0,NA,0,0,27.9246,2.1611,49.6962,85.7827,26.0299,7.3231,0,0,0,123,0,728093929.5
"Peru","PE010707",2005,3276.29174995422,1124,1,1,0,NA,1,NA,0,0,27.5893,2.242,48.5278,85.9479,26.2016,7.1344,0,0,0,123,0,732103659
"Peru","PE010707",2006,3318.13743416338,1166,1,2,0,NA,2,NA,0,0,27.1154,2.2567,48.2858,85.8123,26.0594,6.9524,0,0,0,123,0,700477423.5
"Peru","PE010707",2007,3359.98311837253,1462,0,0,0,NA,0,NA,0,0,27.2473,2.1391,48.7676,85.7492,26.0535,7.0851,0,0,0,123,0,730253352.5
"Peru","PE010707",2008,3401.82880258169,1260,0,2,0,NA,2,NA,0,0,27.5554,2.0876,49.9732,85.5609,26.0181,6.9753,0,0,0,123,0,714143098.5
"Peru","PE010707",2009,3443.67448679084,1542,5,0,0,NA,0,NA,0,0,27.3969,2.0729,50.2455,85.3865,25.8589,6.9531,0,1,0.008130081300813,123,1,694870115.5
"Peru","PE010707",2010,3485.520171,1254,0,3,0,NA,3,NA,0,0,27.8192,2.1244,50.8553,85.4278,26.122,6.8647,0,0,0,122,0,761691601.5
"Peru","PE010707",2011,3533.05657755012,413,0,1,0,NA,1,NA,0,0,28.4633,2.1758,51.2649,85.6516,26.5561,6.9038,0,0,0,123,0,709021092
"Peru","PE010707",2012,3580.59298410024,1243,0,2,0,NA,2,NA,0,0,28.6586,2.1758,51.2161,85.7575,26.6733,6.9804,0,0,0,123,0,711151105
"Peru","PE010707",2013,3628.12939065037,1040,0,0,0,NA,0,NA,0,0,27.831,2.2273,48.9328,85.9677,26.8302,6.766,0,0,0,123,0,693377381.5
"Peru","PE010707",2014,3675.66579720049,535,0,2,0,NA,2,NA,0,0,27.0321,2.2934,48.8234,85.6066,26.6349,6.6105,0,0,0,123,0,706865046.5
"Peru","PE010707",2015,3723.20220375061,402,0,0,0,NA,0,NA,0,0,26.8936,2.4037,48.8933,85.5102,26.5634,6.6643,0,0,0,123,0,714943951.5
"Peru","PE010707",2016,3769.25334739685,779,0,4,0,NA,4,NA,0,0,26.7521,2.2273,48.1624,85.6605,26.7241,6.6893,0,0,0,123,0,731660988
"Peru","PE010707",2017,3815.30449104309,704,1,1,0,NA,1,NA,0,0,25.0704,2.411,45.9141,85.401,26.6946,6.5876,0,0,0,123,0,720777956
"Peru","PE010707",2018,3861.35563468933,476,0,1,0,NA,1,NA,0,0,23.836,2.4772,47.0848,84.2448,26.5428,6.5463,0,0,0,123,0,723437543.5
"Peru","PE010707",2019,3907.40677833557,587,1,0,0,NA,0,NA,0,0,23.2015,2.2787,44.35,84.7742,26.5288,6.2221,0,0,0,123,0,717734186
"Peru","PE020401",2001,7313.13958091735,0,0,1,0,NA,1,NA,0,0,2.0089,0.9752,8.1656,68.4087,0,55.3217,0,0,0,389,0,2013524341.5
"Peru","PE030201",2001,11972.8121953964,0,0,1,0,NA,1,NA,0,0,4.0936,1.2172,14.4332,72.4092,0,65.1533,0,0,0,173,0,779290734
"Peru","PE030201",2003,12282.1026132583,0,0,1,0,NA,1,NA,0,0,4.0641,1.2476,14.2389,72.6071,0,64.0851,0,0,0,173,0,795753521.5
"Peru","PE030201",2005,12591.3930311203,0,0,1,0,NA,1,NA,0,0,4.089,1.207,14.3369,72.5478,0,63.7378,0,0,0,173,0,847304294.5
"Peru","PE030201",2007,12913.0344066722,0,0,1,0,NA,1,NA,0,0,4.089,1.1513,13.9258,73.34,0,63.8507,0,0,0,173,0,888972894.5
"Peru","PE030201",2009,13234.6757822241,0,0,2,0,NA,2,NA,0,0,4.026,1.2324,13.8808,72.9978,0,61.9007,0,0,0,173,0,768680859
"Peru","PE030201",2010,13395.49647,0,0,1,0,NA,1,NA,0,0,4.0214,1.2527,14.4011,72.0013,0,64.9952,0,0,0,172,0,901966393.5
"Peru","PE030201",2017,14662.9184234618,0,0,1,0,NA,1,NA,0,0,2.5774,1.4961,12.4757,61.971,0,55.9772,0,0,0,173,0,828508470
"Peru","PE030201",2019,15016.8845115661,0,0,2,0,NA,2,NA,0,0,2.283,1.3085,10.8217,62.7699,0,54.4874,0,0,0,173,0,826927640
"Peru","PE030202",2003,6242.45026092529,0,0,1,0,NA,1,NA,0,0,1.7659,0.5855,6.5994,71.6747,38.2299,29.6905,0,0,0,162,0,810619426
"Peru","PE030202",2007,6563.12502413584,0,0,2,0,NA,2,NA,0,0,1.7455,0.5157,6.2899,72.7544,37.7522,33.8223,0,0,0,162,0,906048443.5
"Peru","PE030202",2008,6644.86308475722,0,0,3,0,NA,3,NA,0,0,1.8225,0.5264,6.5178,72.9514,37.7016,34.998,0,0,0,162,0,813048877.5
"Peru","PE030202",2019,7632.41911735534,0,0,2,0,NA,2,NA,0,0,1.1148,0.5802,5.055,65.547,35.7283,31.2707,0,0,0,162,0,840724318
"Peru","PE030207",2000,17719.8241519927,0,0,2,0,NA,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peru","PE030207",2003,18415.4360645294,0,0,7,0,NA,7,NA,0,0,7.9403,0.8704,17.9692,82.5785,0,80.5803,0,0,0,272,0,1336471408.5
"Peru","PE030207",2004,18647.3067020416,0,0,1,0,NA,1,NA,0,0,7.8686,0.8542,17.5245,82.861,0,80.7535,0,0,0,272,0,1415425889
"Peru","PE030207",2005,18879.1773395538,0,0,4,0,NA,4,NA,0,0,7.9364,0.8575,17.3073,83.2322,0,81.0841,0,1,0.003676470588235,272,1,1427435425.5
"Peru","PE030207",2006,19120.307303643,0,0,6,0,NA,6,NA,0,0,8.0548,0.8769,17.42,83.3739,0,80.5861,0,0,0,272,0,1309715391
"Peru","PE030207",2007,19361.4372677323,0,0,1,0,NA,1,NA,0,0,8.0003,0.9125,17.6331,83.0501,0,80.7662,0,0,0,272,0,1499434625.5
"Peru","PE030207",2012,20632.6710884804,0,0,2,0,NA,2,NA,0,0,8.1034,0.8995,18.6228,82.2956,0,79.9088,0,0,0,272,0,1327228382
"Peru","PE030207",2013,20906.5930527207,0,0,1,0,NA,1,NA,0,0,8.097,0.8931,18.6617,82.2454,0,79.6746,0,0,0,272,0,1272672815.5
"Peru","PE030207",2014,21180.5150169609,0,0,3,0,NA,3,NA,0,0,8.0652,0.8963,18.7519,82.0859,0,79.6788,0,0,0,272,0,1308252362
"Peru","PE030207",2015,21454.4369812011,0,0,2,0,NA,2,NA,0,0,7.9678,0.8866,18.4097,82.2045,0,79.0001,0,0,0,272,0,1377048841
"Peru","PE030207",2016,21719.8003299712,0,0,1,0,NA,1,NA,0,0,7.8297,0.9222,18.8021,81.487,0,78.7218,0,0,0,272,0,1371776104.5
"Peru","PE030207",2017,21985.1636787414,0,0,3,0,NA,3,NA,0,0,7.7385,0.8995,19.2355,80.8169,0,78.3828,0,0,0,272,0,1387285977.5
"Peru","PE030207",2019,22515.8903762817,0,0,4,0,NA,4,NA,0,0,7.7142,0.9772,18.4968,81.52,0,78.0338,0,1,0.022058823529412,272,6,1386166820.5
"Peru","PE030212",2009,5082.71773924872,0,0,1,0,NA,1,NA,0,0,3.3311,0.8064,9.6284,78.0634,30.3556,46.1098,0,0,0,150,0,688852661.5
"Peru","PE030216",2003,10321.8958839416,0,0,1,0,NA,1,NA,0,0,5.6257,1.9238,22.3479,68.5608,3.4908,63.7467,0,0,0,139,0,681387508
"Peru","PE030216",2017,12322.736730194,0,0,2,0,NA,2,NA,0,0,4.4501,2.1137,20.4524,63.4488,3.499,59.8493,0,0,0,139,0,708887736
"Peru","PE030216",2018,12471.473518753,0,0,1,0,NA,1,NA,0,0,4.2432,2.1073,19.4885,63.5104,3.4622,58.9407,0,0,0,139,0,683657664.5
"Peru","PE030216",2019,12620.2103073119,0,0,1,0,NA,1,NA,0,0,4.2033,1.9301,18.9515,64.1476,3.4565,57.812,0,0,0,139,0,707572764.5
"Peru","PE030217",2002,6605.94769124984,0,0,1,0,NA,1,NA,0,0,0.2364,0.1081,0.7653,75.8205,0,83.0568,0,0,0,395,0,1719463156.5
"Peru","PE030219",2000,3635.09952163696,0,0,1,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peru","PE030607",2015,4019.94089889526,0,0,1,0,NA,1,NA,0,0,9.0722,1.8386,28.2017,75.576,14.1105,52.53,0,0,0,129,0,619822392
"Peru","PE030608",2001,4205.2345298767,0,0,1,0,NA,1,NA,0,0,4.7,0.9398,11.7065,80.9544,0,75.6904,0,0,0,88,0,392217173
"Peru","PE030608",2007,4535.47065193481,0,0,1,0,NA,1,NA,0,0,5.592,1.1397,14.4321,80.2144,0,73.4822,0,0,0,88,0,445831835
"Peru","PE050101",2000,18554.7934951782,0,0,2,0,NA,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peru","PE050101",2001,18797.5899963379,0,0,8,0,NA,0,NA,0,8,0.0147,0.0244,0.0464,82.3529,0,21.4598,0,0,0,70,0,344616709.5
"Peru","PE050101",2002,19040.3864974975,4267,24,10,0,NA,2,NA,2,6,0.0147,0.0244,0.0464,82.3529,0,21.1758,0,0,0,70,0,344623672.5
"Peru","PE050101",2003,19283.1829986572,6425,30,5,0,NA,1,NA,0,4,0.022,0.0244,0.0619,85.1852,0,20.7705,0,0,0,70,0,350606567.5
"Peru","PE050101",2004,19525.9794998168,6355,38,15,0,NA,2,NA,1,12,0.0269,0.0488,0.0928,70.5882,0,20.7767,0,0,0,70,0,366773038.5
"Peru","PE050101",2005,19768.7760009765,6600,26,28,0,NA,0,NA,7,21,0.0269,0.0488,0.1083,64.7059,0,20.855,0,0,0,70,0,369984556.5
"Peru","PE050101",2006,20021.2682107812,7221,36,8,0,NA,2,NA,1,5,0.0245,0.0611,0.1121,58.0645,0,22.0254,0,0,0,70,0,344077743
"Peru","PE050101",2007,20273.7604205859,6969,27,16,0,NA,0,NA,10,6,0.0208,0.0611,0.0889,64,0,23.3255,0,0,0,70,0,386029130
"Peru","PE050101",2008,20526.2526303906,7091,17,7,0,NA,2,NA,3,2,0.022,0.0733,0.1044,59.2593,0,24.4004,0,0,0,70,0,352805512
"Peru","PE050101",2009,20778.7448401953,6469,23,7,0,NA,0,NA,4,3,0.0294,0.0733,0.1315,57.8947,0,24.5633,0,0,0,70,0,339784216.5
"Peru","PE050101",2010,21031.23705,5365,9,6,0,NA,0,NA,0,6,0.0294,0.0733,0.1315,57.8947,0,23.5655,0,0,0,70,0,394823720
"Peru","PE050101",2011,21318.0664100195,6326,8,3,0,NA,0,NA,0,3,0.0245,0.0611,0.1044,64.5161,0,24.4641,0,0,0,70,0,355132346
"Peru","PE050101",2012,21604.895770039,5846,2,2,0,NA,0,NA,2,0,0.0367,0.0977,0.1856,59.1837,0,24.6159,0,0,0,70,0,351188358
"Peru","PE050101",2013,21891.7251300586,5590,16,4,0,NA,1,NA,3,0,0.0477,0.1099,0.2475,58.4615,0,24.1164,0,0,0,70,0,337988340.5
"Peru","PE050101",2014,22178.5544900781,5042,7,2,0,NA,0,NA,2,0,0.0453,0.0977,0.2243,60.6557,0,24.5841,0,0,0,70,0,346191850.5
"Peru","PE050101",2015,22465.3838500976,5125,27,10,0,NA,0,NA,9,1,0.0477,0.1221,0.2823,52.3077,0,25.0395,0,0,0,70,0,362173284.5
"Peru","PE050101",2016,22743.25125885,5252,29,7,0,NA,1,NA,6,0,0.0465,0.0855,0.3016,49.2063,0,26.2478,0,0,0,70,0,362213244
"Peru","PE050101",2017,23021.1186676025,5073,15,1,0,NA,0,NA,1,0,0.0184,0.0488,0.1392,50,0,27.177,0,0,0,70,0,365070906.5
"Peru","PE050101",2018,23298.9860763549,6087,22,4,0,NA,2,NA,2,0,0.0257,0.0611,0.1933,46.875,0,26.2368,0,0,0,70,0,353969555
"Peru","PE050101",2019,23576.8534851074,6360,12,2,0,NA,1,NA,1,0,0.0294,0.0488,0.1856,60.5263,0,25.714,0,0,0,70,0,364118223
"Peru","PE050102",2002,21200.7052293777,1903,1,0,0,NA,0,NA,0,0,0.6672,0.4068,3.0567,64.6315,0,67.7652,0,0,0,377,0,1737064071
"Peru","PE050102",2003,21471.04939785,2777,2,0,0,NA,0,NA,0,0,0.7106,0.4277,3.1774,65.4919,0,66.7465,0,1,0.002652519893899,377,1,1767330741
"Peru","PE050102",2004,21741.3935663223,2647,0,0,0,NA,0,NA,0,0,0.7183,0.4417,3.2304,65.2842,0,65.6586,0,0,0,377,0,1852747855
"Peru","PE050102",2005,22011.7377347946,2788,0,0,0,NA,0,NA,0,0,0.7966,0.4789,3.6242,64.8162,0,65.207,0,1,0.010610079575597,377,4,1869389881
"Peru","PE050102",2006,22292.8776198357,3322,0,0,0,NA,0,NA,0,0,0.8667,0.5114,3.9444,64.7895,0,66.898,0,1,0.002652519893899,377,1,1735546115.5
"Peru","PE050102",2007,22574.0175048768,3177,1,1,0,NA,0,NA,0,1,0.7758,0.5184,3.8097,61.9688,0,68.136,0,1,0.002652519893899,377,1,1954308137.5
"Peru","PE050102",2008,22855.1573899178,2948,0,0,0,NA,0,NA,0,0,0.7877,0.5277,3.8907,61.7342,0,68.8927,0,0,0,377,0,1779528614.5
"Peru","PE050102",2009,23136.2972749589,2617,0,0,0,NA,0,NA,0,0,0.8576,0.5904,4.3595,60.5416,0,68.3653,0,0,0,377,0,1711974273.5
"Peru","PE050102",2010,23417.43716,2167,0,1,0,NA,1,NA,0,0,0.8602,0.5742,4.3786,60.4683,0,67.7016,0,1,0.015915119363395,377,6,1993920932.5
"Peru","PE050102",2011,23736.8100944398,1473,0,0,0,NA,0,NA,0,0,0.7754,0.6579,4.4184,55.598,0,67.1476,0,0,0,377,0,1789506678.5
"Peru","PE050102",2012,24056.1830288796,1491,0,0,0,NA,0,NA,0,0,0.7078,0.6811,4.2152,53.5469,0,66.6528,0,0,0,377,0,1768657287
"Peru","PE050102",2013,24375.5559633194,1824,0,0,0,NA,0,NA,0,0,0.7301,0.7206,4.2962,54.0949,0,65.7798,0,0,0,377,0,1702344802.5
"Peru","PE050102",2014,24694.9288977592,1658,0,0,0,NA,0,NA,0,0,0.6521,0.6671,3.8664,53.7523,0,66.3844,0,0,0,377,0,1744258289
"Peru","PE050102",2015,25014.301832199,1216,0,0,0,NA,0,NA,0,0,0.5234,0.53,3.254,51.5351,0,66.8421,0,0,0,377,0,1826464847
"Peru","PE050102",2016,25323.6960649489,1629,1,0,0,NA,0,NA,0,0,0.4803,0.5765,3.0707,50.1613,0,65.6717,0,1,0.002652519893899,377,1,1825782469
"Peru","PE050102",2017,25633.0902976989,1533,1,0,0,NA,0,NA,0,0,0.3794,0.4789,2.4399,49.9213,0,64.6043,0,0,0,377,0,1840799203
"Peru","PE050102",2018,25942.4845304488,1637,0,2,0,NA,0,NA,2,0,0.4323,0.5416,2.7631,50.1794,0,63.9914,0,0,0,377,0,1782273135
"Peru","PE050102",2019,26251.8787631988,1195,0,0,0,NA,0,NA,0,0,0.46,0.5625,2.9338,50.2462,0,62.9182,0,0,0,377,0,1836139038
"Peru","PE050103",2000,9865.2561969757,0,0,2,0,NA,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peru","PE050103",2002,10123.4374446869,1171,0,0,0,NA,0,NA,0,0,2.0519,0.699,7.1362,73.402,0,71.7693,0,0,0,135,0,636480079.5
"Peru","PE050103",2003,10252.5280685424,1156,0,1,0,NA,0,NA,0,1,2.0908,0.6732,7.1505,73.8705,0,70.6999,0,0,0,135,0,647851757.5
"Peru","PE050103",2004,10381.618692398,487,0,0,0,NA,0,NA,0,0,2.0285,0.6602,7.1034,73.2573,0,68.9083,0,0,0,135,0,679893057.5
"Peru","PE050103",2005,10510.7093162536,1249,0,0,0,NA,0,NA,0,0,2.0752,0.7185,7.2592,73.2728,0,68.114,0,0,0,135,0,685389452.5
"Peru","PE050103",2006,10644.9549490029,1067,0,0,0,NA,0,NA,0,0,2.122,0.7638,7.5174,72.9027,0,70.2152,0,0,0,135,0,635829201.5
"Peru","PE050103",2007,10779.2005817522,816,0,1,0,NA,0,NA,1,0,1.8715,0.699,7.7018,68.3392,0,72.4702,0,0,0,135,0,716439484
"Peru","PE050103",2008,10913.4462145014,718,0,0,0,NA,0,NA,0,0,1.865,0.699,7.5153,68.9894,0,73.8303,0,0,0,135,0,651069492.5
"Peru","PE050103",2009,11047.6918472507,516,0,0,0,NA,0,NA,0,0,1.7897,0.7767,7.9088,65.8595,0,72.6545,0,0,0,135,0,625664229.5
"Peru","PE050103",2010,11181.93748,697,1,0,0,NA,0,NA,0,0,1.7255,0.7961,7.8309,64.9022,0,70.9004,0,0,0,135,0,731940792.5
"Peru","PE050103",2011,11334.439581702,747,0,0,0,NA,0,NA,0,0,1.597,0.9385,8.0031,61.012,0,70.147,0,0,0,135,0,654617751.5
"Peru","PE050103",2012,11486.941683404,676,0,0,0,NA,0,NA,0,0,1.5152,0.9774,7.667,60.5729,0,69.5559,0,0,0,135,0,647299210
"Peru","PE050103",2013,11639.4437851061,691,0,0,0,NA,0,NA,0,0,1.5308,1.0162,7.7654,60.4978,0,68.3904,0,0,0,135,0,622042776.5
"Peru","PE050103",2014,11791.9458868081,709,0,0,0,NA,0,NA,0,0,1.3141,1.0486,7.1587,57.4747,0,69.4488,0,0,0,135,0,637731379.5
"Peru","PE050103",2015,11944.4479885101,789,0,1,0,NA,0,NA,1,0,1.1622,1.0292,6.5295,56.1624,0,70.1237,0,0,0,135,0,668225930
"Peru","PE050103",2016,12092.1851989746,952,0,0,0,NA,0,NA,0,0,1.0149,0.9385,5.6093,56.857,0,68.5066,0,1,0.007407407407407,135,1,667558468.5
"Peru","PE050103",2017,12239.9224094391,898,0,0,0,NA,0,NA,0,0,0.8741,0.835,5.0314,55.229,0,67.5637,0,0,0,135,0,673825379.5
"Peru","PE050103",2018,12387.6596199035,709,2,0,0,NA,0,NA,0,0,0.9085,0.8285,5.1441,55.9266,0,66.382,0,0,0,135,0,651885742
"Peru","PE050103",2019,12535.396830368,1055,5,0,0,NA,0,NA,0,0,0.7839,0.8997,4.6953,53.0691,0,62.6384,0,0,0,135,0,672261276
"Peru","PE050104",2002,4461.8439300537,2862,0,1,0,NA,0,NA,0,1,0.2382,0.2897,0.9174,73.913,0,32.092,0,0,0,14,0,63637177
"Peru","PE050104",2003,4518.73984832763,3654,0,0,0,NA,0,NA,0,0,0.3311,0.4056,1.266,69.3878,0,30.2446,0,0,0,14,0,64724385
"Peru","PE050104",2004,4575.63576660155,3433,0,1,0,NA,0,NA,0,1,0.3195,0.4056,1.3211,67.3684,0,28.8154,0,0,0,14,0,67679786.5
"Peru","PE050104",2005,4632.53168487548,2774,1,2,0,NA,0,NA,1,1,0.3544,0.3477,1.4862,68.8679,0,26.0733,0,0,0,14,0,68303408.5
"Peru","PE050104",2006,4691.69962150038,2492,1,0,0,NA,0,NA,0,0,0.3602,0.4056,1.5963,67.5926,0,26.7182,0,0,0,14,0,63541146.5
"Peru","PE050104",2007,4750.86755812529,2618,0,0,0,NA,0,NA,0,0,0.3602,0.3477,1.5229,70.3704,0,28.5482,0,0,0,14,0,71269227
"Peru","PE050104",2008,4810.03549475019,2810,3,0,0,NA,0,NA,0,0,0.4996,0.4636,2.1284,68.6275,0,27.1481,0,0,0,14,0,65178444.5
"Peru","PE050104",2009,4869.2034313751,2281,3,0,0,NA,0,NA,0,0,0.5926,0.6374,3.3393,56.2842,0,24.801,0,0,0,14,0,62793951
"Peru","PE050104",2010,4928.371368,1837,0,0,0,NA,0,NA,0,0,0.6855,0.7533,3.9265,56.0748,0,22.1809,0,0,0,14,0,72849226.5
"Peru","PE050104",2011,4995.58574491269,2161,2,0,0,NA,0,NA,0,0,0.4183,0.6374,2.6972,50.3937,0,21.5302,0,0,0,14,0,65606911.5
"Peru","PE050104",2012,5062.80012182539,2302,1,0,0,NA,0,NA,0,0,0.4822,0.6954,2.9173,52.381,0,21.1933,0,0,0,14,0,64865865
"Peru","PE050104",2013,5130.01449873808,2152,1,0,0,NA,0,NA,0,0,0.459,0.5795,2.5504,56.4286,0,18.9043,0,0,0,14,0,62465941.5
"Peru","PE050104",2014,5197.22887565078,1650,1,0,0,NA,0,NA,0,0,0.1975,0.4056,1.3394,44.6429,0,19.3342,0,0,0,14,0,63968533
"Peru","PE050104",2015,5264.44325256347,1845,3,0,0,NA,0,NA,0,0,0.122,0.2897,0.8807,46.875,0,19.7932,0,0,0,14,0,66906641
"Peru","PE050104",2016,5329.557522583,2071,3,0,0,NA,0,NA,0,0,0.1801,0.3477,1.3578,46,0,18.0794,0,0,0,14,0,66927673.5
"Peru","PE050104",2017,5394.67179260253,2297,1,0,0,NA,0,NA,0,0,0.151,0.1738,1.0458,56.0976,0,14.489,0,0,0,14,0,67432951.5
"Peru","PE050104",2018,5459.78606262207,2338,3,4,0,NA,0,NA,4,0,0.122,0.1159,0.7706,65.625,0,13.4201,0,0,0,14,0,65397318
"Peru","PE050104",2019,5524.9003326416,2708,4,1,1,NA,0,NA,0,0,0.0349,0.1159,0.3303,42.8571,0,12.4964,0,0,0,14,0,67248805.5
"Peru","PE050105",2000,28598.7226991653,0,0,2,0,NA,0,NA,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peru","PE050105",2002,29347.1730501175,1736,6,0,0,NA,0,NA,0,0,0.2129,0.2089,1.2016,57.0894,0,74.9787,0,0,0,396,0,1745455046.5
"Peru","PE050105",2003,29721.3982255935,2172,15,0,0,NA,0,NA,0,0,0.2123,0.2045,1.1724,58.0784,0,73.7676,0,0,0,396,0,1774713275.5
"Peru","PE050105",2004,30095.6234010696,2085,2,0,0,NA,0,NA,0,0,0.2143,0.2001,1.1793,58.2137,0,72.9158,0,0,0,396,0,1854564413
"Peru","PE050105",2005,30469.8485765457,1894,6,0,0,NA,0,NA,0,0,0.2703,0.2309,1.4014,60.5628,0,72.2812,0,0,0,396,0,1873762132
"Peru","PE050105",2006,30859.0177412366,1728,0,0,0,NA,0,NA,0,0,0.321,0.2594,1.5734,62.716,0,72.9498,0,0,0,396,0,1743239359
"Peru","PE050105",2007,31248.1869059274,1548,2,1,0,NA,0,NA,0,1,0.3203,0.2353,1.5212,63.9802,0,71.8494,0,0,0,396,0,1955725911
"Peru","PE050105",2008,31637.3560706183,1373,0,0,0,NA,0,NA,0,0,0.3298,0.2287,1.5609,64.07,0,71.8132,0,0,0,396,0,1789605871.5
"Peru","PE050105",2009,32026.5252353091,1221,0,0,0,NA,0,NA,0,0,0.3796,0.2968,1.8338,63.136,0,71.0668,0,0,0,396,0,1725408627
"Peru","PE050105",2010,32415.6944,1242,1,0,0,NA,0,NA,0,0,0.3556,0.2748,1.9396,58.0604,0,69.0329,0,0,0,395,0,1995650266.5
"Peru","PE050105",2011,32857.7878678699,1369,0,0,0,NA,0,NA,0,0,0.3575,0.3012,1.9723,57.5087,0,69.7085,0,0,0,396,0,1801354665.5
"Peru","PE050105",2012,33299.8813357397,1309,1,0,0,NA,0,NA,0,0,0.3357,0.2968,1.8686,57.1621,0,69.2602,0,0,0,396,0,1780379709.5
"Peru","PE050105",2013,33741.9748036096,1494,1,0,0,NA,0,NA,0,0,0.3401,0.3144,1.9173,56.5348,0,66.6251,0,0,0,396,0,1716625853.5
"Peru","PE050105",2014,34184.0682714794,1728,0,0,0,NA,0,NA,0,0,0.375,0.3496,2.1519,55.6794,0,67.826,0,0,0,396,0,1757068739
"Peru","PE050105",2015,34626.1617393493,1643,0,0,0,NA,0,NA,0,0,0.3086,0.3254,1.8143,54.6422,0,66.6833,0,1,0.002525252525253,396,1,1837186314
"Peru","PE050105",2016,35054.4421092986,1480,0,0,0,NA,0,NA,0,0,0.2625,0.321,1.6465,51.5138,0,64.9729,0,0,0,396,0,1838369203.5
"Peru","PE050105",2017,35482.722479248,1194,1,0,0,NA,0,NA,0,0,0.2176,0.2682,1.3715,51.3867,0,64.1048,0,0,0,396,0,1850835526.5
"Peru","PE050105",2018,35911.0028491973,1359,0,0,0,NA,0,NA,0,0,0.203,0.2616,1.2859,51.2072,0,62.989,0,0,0,396,0,1795387963.5
"Peru","PE050105",2019,36339.2832191467,1136,2,0,0,NA,0,NA,0,0,0.1684,0.2485,1.1271,48.4375,0,61.5892,0,0,0,396,0,1845226335.5
"Peru","PE050106",2000,15723.9013738632,0,0,13,0,NA,0,NA,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Peru","PE050106",2001,15929.6546127319,0,0,6,0,NA,0,NA,0,6,2.6225,0.7445,8.2531,75.9093,24.4743,60.6467,0,0,0,265,0,1206284045
"Peru","PE050106",2002,16135.4078516006,2373,1,8,0,NA,4,NA,0,4,2.6315,0.7246,8.2025,76.1527,24.6333,60.2764,0,0,0,265,0,1206753882
"Peru","PE050106",2003,16341.1610904693,2861,0,4,0,NA,1,NA,0,3,2.6635,0.7279,8.3541,75.9916,24.7892,60.2115,0,0,0,265,0,1228229667.5
"Peru","PE050106",2004,16546.914329338,2510,0,6,0,NA,0,NA,0,6,2.5759,0.708,8.1099,75.916,24.8842,60.8666,0,0,0,265,0,1288896045.5
"Peru","PE050106",2005,16752.6675682067,2330,0,6,0,NA,0,NA,0,6,2.6548,0.7678,8.4278,75.6903,24.8799,60.5917,0,0,0,265,0,1300731084
"Peru","PE050106",2006,16966.6371765654,2382,0,2,0,NA,0,NA,0,2,2.7328,0.7545,8.5456,76.0604,24.7426,61.1155,0,0,0,265,0,1206138774
"Peru","PE050106",2007,17180.606784924,2529,2,2,0,NA,0,NA,0,2,2.7695,0.7711,8.6319,76.136,24.6496,61.1928,0,0,0,265,0,1361005674
"Peru","PE050106",2008,17394.5763932827,2220,0,2,0,NA,0,NA,2,0,2.7775,0.7778,8.6656,76.1084,24.544,61.1532,0,0,0,265,0,1236800848
"Peru","PE050106",2009,17608.5460016413,1840,1,2,0,NA,1,NA,1,0,2.8091,0.7877,8.7645,76.0974,24.3817,61.553,0,1,0.00377358490566,265,1,1189271856.5
"Peru","PE050106",2010,17822.51561,2048,1,0,0,NA,0,NA,0,0,2.8271,0.8542,9.196,75.0343,23.8522,60.3308,0,0,0,265,0,1387027437
"Peru","PE050106",2011,18065.5836000605,1764,0,1,0,NA,0,NA,0,1,2.7611,0.8609,9.1708,74.5012,23.7719,60.1725,0,0,0,265,0,1243215676
"Peru","PE050106",2012,18308.6515901211,1755,0,1,0,NA,1,NA,0,0,2.5952,0.9074,9.2655,72.5307,23.7785,59.4121,0,0,0,265,0,1228479081.5
"Peru","PE050106",2013,18551.7195801816,2019,1,0,0,NA,0,NA,0,0,2.5355,0.8841,9.0171,72.6517,23.8852,59.0352,0,0,0,265,0,1182429869
"Peru","PE050106",2014,18794.7875702422,1824,1,1,0,NA,0,NA,1,0,2.4839,0.9273,9.2423,71.3403,23.6859,59.8083,0,0,0,265,0,1211755092
"Peru","PE050106",2015,19037.8555603027,1443,1,0,0,NA,0,NA,0,0,2.4692,0.9506,9.4233,70.5674,23.4297,58.9825,0,0,0,265,0,1269654904
"Peru","PE050106",2016,19273.3289505005,1800,0,0,0,NA,0,NA,0,0,2.4822,0.9373,9.2381,71.3209,23.6363,58.7213,0,0,0,265,0,1268703098
