"country","department","municipality","COD","scale","year","cardiovascular","chagas","cutaneous_leishmaniasis","malaria","pneumonia","respiratory_symptomatic"
"Bolivia","COCHABAMBA","ALALAY","BO031303","municipality",2005,NA,NA,0,0,242,14
"Bolivia","COCHABAMBA","RAQAYPAMPA(ETA)","BO031304","municipality",2005,NA,NA,0,0,0,0
"Bolivia","COCHABAMBA","PUNATA","BO031401","municipality",2005,NA,NA,0,2,508,392
"Bolivia","COCHABAMBA","VILLA RIVERO","BO031402","municipality",2005,NA,NA,0,0,62,31
"Bolivia","COCHABAMBA","SAN BENITO","BO031403","municipality",2005,NA,NA,0,0,143,114
"Bolivia","COCHABAMBA","TACACHI","BO031404","municipality",2005,NA,NA,0,0,20,14
"Bolivia","COCHABAMBA","CUCHUMUELA (V. G. VILLARROEL)","BO031405","municipality",2005,NA,NA,0,0,41,8
"Bolivia","COCHABAMBA","BOLIVAR","BO031501","municipality",2005,NA,NA,0,2,757,55
"Bolivia","COCHABAMBA","TIRAQUE (CBBA)","BO031601","municipality",2005,NA,NA,6,38,1081,443
"Bolivia","COCHABAMBA","SHINAOTA","BO031602","municipality",2005,NA,NA,0,0,0,0
"Bolivia","ORURO","ORURO","BO040101","municipality",2005,NA,NA,1,0,6840,2861
"Bolivia","ORURO","CARACOLLO","BO040102","municipality",2005,NA,NA,0,0,705,115
"Bolivia","ORURO","EL CHORO","BO040103","municipality",2005,NA,NA,0,0,405,60
"Bolivia","ORURO","SORACACHI","BO040104","municipality",2005,NA,NA,0,0,838,31
"Bolivia","ORURO","CHALLAPATA","BO040201","municipality",2005,NA,NA,0,0,1671,124
"Bolivia","ORURO","SANTUARIO DE QUILLACAS","BO040202","municipality",2005,NA,NA,0,0,91,20
"Bolivia","ORURO","CORQUE","BO040301","municipality",2005,NA,NA,0,0,343,60
"Bolivia","ORURO","CHOQUE COTA","BO040302","municipality",2005,NA,NA,0,0,19,12
"Bolivia","ORURO","CURAHUARA DE CARANGAS","BO040401","municipality",2005,NA,NA,0,0,266,72
"Bolivia","ORURO","TURCO","BO040402","municipality",2005,NA,NA,0,0,378,25
"Bolivia","ORURO","HUACHACALLA","BO040501","municipality",2005,NA,NA,0,0,64,9
"Bolivia","ORURO","ESCARA","BO040502","municipality",2005,NA,NA,0,1,19,1
"Bolivia","ORURO","CRUZ DE MACHACAMARCA","BO040503","municipality",2005,NA,NA,0,0,0,0
"Bolivia","ORURO","YUNGUYO DE LITORAL","BO040504","municipality",2005,NA,NA,0,0,0,0
"Bolivia","ORURO","ESMERALDA","BO040505","municipality",2005,NA,NA,0,0,0,0
"Bolivia","ORURO","POOPO","BO040601","municipality",2005,NA,NA,0,0,280,37
"Bolivia","ORURO","PAZÑA","BO040602","municipality",2005,NA,NA,1,0,306,35
"Bolivia","ORURO","ANTEQUERA","BO040603","municipality",2005,NA,NA,0,0,770,7
"Bolivia","ORURO","HUANUNI","BO040701","municipality",2005,NA,NA,0,0,1054,183
"Bolivia","ORURO","MACHACAMARCA","BO040702","municipality",2005,NA,NA,0,0,294,74
"Bolivia","ORURO","SALINAS DE GARCI MENDOZA","BO040801","municipality",2005,NA,NA,0,0,1327,81
"Bolivia","ORURO","PAMPA AULLAGAS","BO040802","municipality",2005,NA,NA,0,0,139,27
"Bolivia","ORURO","SABAYA","BO040901","municipality",2005,NA,NA,0,0,131,31
"Bolivia","ORURO","COIPASA","BO040902","municipality",2005,NA,NA,0,0,11,5
"Bolivia","ORURO","CHIPAYA","BO040903","municipality",2005,NA,NA,0,0,190,5
"Bolivia","ORURO","TOLEDO","BO041001","municipality",2005,NA,NA,0,0,134,48
"Bolivia","ORURO","EUCALIPTUS","BO041101","municipality",2005,NA,NA,0,0,523,54
"Bolivia","ORURO","ANDAMARCA","BO041201","municipality",2005,NA,NA,0,0,98,37
"Bolivia","ORURO","BELEN DE ANDAMARCA","BO041202","municipality",2005,NA,NA,0,0,174,1
"Bolivia","ORURO","TOTORA(ORR)","BO041301","municipality",2005,NA,NA,0,0,675,24
"Bolivia","ORURO","SANTIAGO DE HUARI","BO041401","municipality",2005,NA,NA,0,1,432,66
"Bolivia","ORURO","LA RIVERA","BO041501","municipality",2005,NA,NA,0,0,4,0
"Bolivia","ORURO","TODOS SANTOS","BO041502","municipality",2005,NA,NA,0,0,12,0
"Bolivia","ORURO","CARANGAS","BO041503","municipality",2005,NA,NA,0,0,6,0
"Bolivia","ORURO","HUAYLLAMARCA","BO041601","municipality",2005,NA,NA,0,0,318,38
"Bolivia","POTOSI","POTOSI","BO050101","municipality",2005,NA,NA,2,1,4970,1175
"Bolivia","POTOSI","TINGUIPAYA","BO050102","municipality",2005,NA,NA,0,1,864,111
"Bolivia","POTOSI","YOCALLA","BO050103","municipality",2005,NA,NA,0,0,29,52
"Bolivia","POTOSI","BELEN DE URMIRI","BO050104","municipality",2005,NA,NA,0,0,93,19
"Bolivia","POTOSI","UNCIA","BO050201","municipality",2005,NA,NA,0,1,1555,342
"Bolivia","POTOSI","CHAYANTA","BO050202","municipality",2005,NA,NA,0,7,498,110
"Bolivia","POTOSI","LLALLAGUA","BO050203","municipality",2005,NA,NA,0,0,1995,306
"Bolivia","POTOSI","CHUQUIHUTA AYLLU JUCUMANI","BO050204","municipality",2005,NA,NA,0,0,0,0
"Bolivia","POTOSI","BETANZOS","BO050301","municipality",2005,NA,NA,0,0,1302,190
"Bolivia","POTOSI","CHAQUI","BO050302","municipality",2005,NA,NA,0,0,68,73
"Bolivia","POTOSI","TACOBAMBA","BO050303","municipality",2005,NA,NA,0,1,1170,45
"Bolivia","POTOSI","COLQUECHACA","BO050401","municipality",2005,NA,NA,0,0,472,212
"Bolivia","POTOSI","RAVELO","BO050402","municipality",2005,NA,NA,0,1,761,123
"Bolivia","POTOSI","POCOATA","BO050403","municipality",2005,NA,NA,0,0,785,142
"Bolivia","POTOSI","OCURI","BO050404","municipality",2005,NA,NA,0,0,616,127
"Bolivia","POTOSI","SAN PEDRO DE MACHA","BO050405","municipality",2005,NA,NA,0,0,0,0
"Bolivia","POTOSI","SAN PEDRO DE BUENA VISTA","BO050501","municipality",2005,NA,NA,0,90,1411,275
"Bolivia","POTOSI","TORO TORO","BO050502","municipality",2005,NA,NA,0,150,745,76
"Bolivia","POTOSI","COTAGAITA","BO050601","municipality",2005,NA,NA,0,0,1400,243
"Bolivia","POTOSI","VITICHI","BO050602","municipality",2005,NA,NA,2,0,527,89
"Bolivia","POTOSI","SACACA","BO050701","municipality",2005,NA,NA,0,1,1999,123
"Bolivia","POTOSI","CARIPUYO","BO050702","municipality",2005,NA,NA,0,1,530,59
"Bolivia","POTOSI","TUPIZA","BO050801","municipality",2005,NA,NA,0,0,788,533
"Bolivia","POTOSI","ATOCHA","BO050802","municipality",2005,NA,NA,0,0,45,235
"Bolivia","POTOSI","COLCHA ""K""","BO050901","municipality",2005,NA,NA,0,0,250,54
"Bolivia","POTOSI","SAN PEDRO DE QUEMES","BO050902","municipality",2005,NA,NA,0,0,8,4
"Bolivia","POTOSI","SAN PABLO DE LIPEZ","BO051001","municipality",2005,NA,NA,0,0,4,11
"Bolivia","POTOSI","MOJINETE","BO051002","municipality",2005,NA,NA,0,0,9,6
"Bolivia","POTOSI","SAN ANTONIO DE ESMORUCO","BO051003","municipality",2005,NA,NA,0,0,1,4
"Bolivia","POTOSI","PUNA","BO051101","municipality",2005,NA,NA,0,9,1204,257
"Bolivia","POTOSI","CAIZA ""D""","BO051102","municipality",2005,NA,NA,0,0,256,64
"Bolivia","POTOSI","CKOCHAS","BO051103","municipality",2005,NA,NA,0,0,0,0
"Bolivia","POTOSI","UYUNI","BO051201","municipality",2005,NA,NA,0,0,137,159
"Bolivia","POTOSI","TOMAVE","BO051202","municipality",2005,NA,NA,0,0,464,79
"Bolivia","POTOSI","PORCO","BO051203","municipality",2005,NA,NA,0,0,57,41
"Bolivia","POTOSI","ARAMPAMPA","BO051301","municipality",2005,NA,NA,0,12,292,55
"Bolivia","POTOSI","ACACIO","BO051302","municipality",2005,NA,NA,0,4,291,58
"Bolivia","POTOSI","LLICA","BO051401","municipality",2005,NA,NA,0,0,42,30
"Bolivia","POTOSI","TAHUA","BO051402","municipality",2005,NA,NA,0,0,37,16
"Bolivia","POTOSI","VILLAZON","BO051501","municipality",2005,NA,NA,0,0,708,290
"Bolivia","POTOSI","SAN AGUSTIN","BO051601","municipality",2005,NA,NA,0,0,36,5
"Bolivia","TARIJA","TARIJA","BO060101","municipality",2005,NA,NA,2,75,940,1855
"Bolivia","TARIJA","PADCAYA","BO060201","municipality",2005,NA,NA,8,342,664,210
"Bolivia","TARIJA","BERMEJO","BO060202","municipality",2005,NA,NA,67,1368,1356,811
"Bolivia","TARIJA","YACUIBA","BO060301","municipality",2005,NA,NA,2,1346,1288,1574
"Bolivia","TARIJA","CARAPARI","BO060302","municipality",2005,NA,NA,7,705,400,121
"Bolivia","TARIJA","VILLA MONTES","BO060303","municipality",2005,NA,NA,0,3175,848,438
"Bolivia","TARIJA","URIONDO (A. CONCEPCION)","BO060401","municipality",2005,NA,NA,3,0,324,80
"Bolivia","TARIJA","YUNCHARA","BO060402","municipality",2005,NA,NA,0,0,214,41
"Bolivia","TARIJA","SAN LORENZO(TJA)","BO060501","municipality",2005,NA,NA,0,19,977,82
"Bolivia","TARIJA","EL PUENTE(TJA)","BO060502","municipality",2005,NA,NA,0,4,241,103
"Bolivia","TARIJA","ENTRE RIOS TRJ","BO060601","municipality",2005,NA,NA,0,0,0,0
"Bolivia","SANTA CRUZ","SANTA CRUZ DE LA SIERRA","BO070101","municipality",2005,NA,NA,30,31,14292,8898
"Bolivia","SANTA CRUZ","COTOCA","BO070102","municipality",2005,NA,NA,0,3,1262,451
"Bolivia","SANTA CRUZ","PORONGO","BO070103","municipality",2005,NA,NA,0,145,171,150
"Bolivia","SANTA CRUZ","LA GUARDIA","BO070104","municipality",2005,NA,NA,0,30,602,725
"Bolivia","SANTA CRUZ","EL TORNO","BO070105","municipality",2005,NA,NA,91,52,149,411
"Bolivia","SANTA CRUZ","WARNES","BO070201","municipality",2005,NA,NA,0,0,994,657
"Bolivia","SANTA CRUZ","OKINAWA","BO070202","municipality",2005,NA,NA,0,1,272,186
"Bolivia","SANTA CRUZ","SAN IGNACIO DE VELASCO","BO070301","municipality",2005,NA,NA,1,495,1511,645
"Bolivia","SANTA CRUZ","SAN MIGUEL DE VELASCO","BO070302","municipality",2005,NA,NA,0,1,167,134
"Bolivia","SANTA CRUZ","SAN RAFAEL","BO070303","municipality",2005,NA,NA,0,2,257,62
"Bolivia","SANTA CRUZ","BUENA VISTA","BO070401","municipality",2005,NA,NA,2,210,128,294
"Bolivia","SANTA CRUZ","SAN CARLOS","BO070402","municipality",2005,NA,NA,1,5,360,529
"Bolivia","SANTA CRUZ","YAPACANI","BO070403","municipality",2005,NA,NA,4,15,2123,1151
"Bolivia","SANTA CRUZ","SAN JUAN DE YAPACANI","BO070404","municipality",2005,NA,NA,1,0,35,319
"Bolivia","SANTA CRUZ","SAN JOSE DE CHIQUITOS","BO070501","municipality",2005,NA,NA,0,0,1154,33
"Bolivia","SANTA CRUZ","PAILON","BO070502","municipality",2005,NA,NA,0,0,441,261
"Bolivia","SANTA CRUZ","ROBORE","BO070503","municipality",2005,NA,NA,0,4,452,92
"Bolivia","SANTA CRUZ","PORTACHUELO","BO070601","municipality",2005,NA,NA,0,6,99,311
"Bolivia","SANTA CRUZ","SANTA ROSA DEL SARA","BO070602","municipality",2005,NA,NA,0,1,411,370
"Bolivia","SANTA CRUZ","COLPA BELGICA","BO070603","municipality",2005,NA,NA,0,0,101,176
"Bolivia","SANTA CRUZ","LAGUNILLAS","BO070701","municipality",2005,NA,NA,0,20,224,92
"Bolivia","SANTA CRUZ","CHARAGUA","BO070702","municipality",2005,NA,NA,0,3,1017,201
"Bolivia","SANTA CRUZ","CABEZAS","BO070703","municipality",2005,NA,NA,1,80,624,202
"Bolivia","SANTA CRUZ","CUEVO","BO070704","municipality",2005,NA,NA,0,3,26,63
"Bolivia","SANTA CRUZ","GUTIERREZ","BO070705","municipality",2005,NA,NA,0,16,361,107
"Bolivia","SANTA CRUZ","CAMIRI","BO070706","municipality",2005,NA,NA,0,41,877,864
"Bolivia","SANTA CRUZ","BOYUIBE","BO070707","municipality",2005,NA,NA,0,0,60,37
"Bolivia","SANTA CRUZ","VALLEGRANDE","BO070801","municipality",2005,NA,NA,0,53,442,185
"Bolivia","SANTA CRUZ","TRIGAL","BO070802","municipality",2005,NA,NA,0,0,27,24
"Bolivia","SANTA CRUZ","MORO MORO","BO070803","municipality",2005,NA,NA,0,0,34,18
"Bolivia","SANTA CRUZ","POSTRER VALLE","BO070804","municipality",2005,NA,NA,0,3,72,30
"Bolivia","SANTA CRUZ","PUCARA","BO070805","municipality",2005,NA,NA,0,0,20,13
"Bolivia","SANTA CRUZ","SAMAIPATA","BO070901","municipality",2005,NA,NA,0,26,245,110
"Bolivia","SANTA CRUZ","PAMPA GRANDE","BO070902","municipality",2005,NA,NA,0,6,100,64
"Bolivia","SANTA CRUZ","MAIRANA","BO070903","municipality",2005,NA,NA,0,35,152,78
"Bolivia","SANTA CRUZ","QUIRUSILLAS","BO070904","municipality",2005,NA,NA,0,0,87,18
"Bolivia","SANTA CRUZ","MONTERO","BO071001","municipality",2005,NA,NA,0,3,2473,2267
"Bolivia","SANTA CRUZ","GENERAL SAAVEDRA","BO071002","municipality",2005,NA,NA,0,5,804,327
"Bolivia","SANTA CRUZ","MINEROS","BO071003","municipality",2005,NA,NA,0,0,1022,327
"Bolivia","SANTA CRUZ","FERNANDEZ ALONSO","BO071004","municipality",2005,NA,NA,0,1,784,295
"Bolivia","SANTA CRUZ","SAN PEDRO","BO071005","municipality",2005,NA,NA,0,0,424,283
"Bolivia","SANTA CRUZ","CONCEPCION","BO071101","municipality",2005,NA,NA,0,1,419,75
"Bolivia","SANTA CRUZ","SAN JAVIER(STC)","BO071102","municipality",2005,NA,NA,1,0,151,19
"Bolivia","SANTA CRUZ","SAN RAMON SCZ","BO071103","municipality",2005,NA,NA,0,0,0,0
"Bolivia","SANTA CRUZ","SAN JULIAN","BO071104","municipality",2005,NA,NA,0,17,2699,825
"Bolivia","SANTA CRUZ","SAN ANTONIO DE LOMERIO","BO071105","municipality",2005,NA,NA,0,0,24,41
"Bolivia","SANTA CRUZ","CUATRO CAÑADAS","BO071106","municipality",2005,NA,NA,0,2,764,252
"Bolivia","SANTA CRUZ","SAN MATIAS","BO071201","municipality",2005,NA,NA,0,0,455,84
"Bolivia","SANTA CRUZ","COMARAPA","BO071301","municipality",2005,NA,NA,0,8,172,181
"Bolivia","SANTA CRUZ","SAIPINA","BO071302","municipality",2005,NA,NA,0,20,121,25
"Bolivia","SANTA CRUZ","PUERTO SUAREZ","BO071401","municipality",2005,NA,NA,2,1,1020,189
"Bolivia","SANTA CRUZ","PUERTO QUIJARRO","BO071402","municipality",2005,NA,NA,0,0,692,197
"Bolivia","SANTA CRUZ","CARMEN RIVERO TORREZ","BO071403","municipality",2005,NA,NA,0,0,55,4
"Bolivia","SANTA CRUZ","ASCENCION DE GUARAYOS","BO071501","municipality",2005,NA,NA,5,2,633,277
"Bolivia","SANTA CRUZ","URUBICHA","BO071502","municipality",2005,NA,NA,0,0,114,76
"Bolivia","SANTA CRUZ","EL PUENTE(STC)","BO071503","municipality",2005,NA,NA,0,0,648,107
"Bolivia","BENI","TRINIDAD","BO080101","municipality",2005,NA,NA,19,0,1899,457
"Bolivia","BENI","SAN JAVIER(BNI)","BO080102","municipality",2005,NA,NA,0,0,45,12
"Bolivia","BENI","RIBERALTA","BO080201","municipality",2005,NA,NA,234,44465,1296,925
"Bolivia","BENI","GUAYARAMERIN","BO080202","municipality",2005,NA,NA,95,26196,231,457
"Bolivia","BENI","REYES","BO080301","municipality",2005,NA,NA,45,118,175,104
"Bolivia","BENI","SAN BORJA","BO080302","municipality",2005,NA,NA,33,41,275,374
"Bolivia","BENI","SANTA ROSA","BO080303","municipality",2005,NA,NA,4,11,93,27
"Bolivia","BENI","RURRENABAQUE","BO080304","municipality",2005,NA,NA,92,10,121,179
"Bolivia","BENI","SANTA ANA","BO080401","municipality",2005,NA,NA,0,0,377,113
"Bolivia","BENI","EXALTACION","BO080402","municipality",2005,NA,NA,0,0,31,4
"Bolivia","BENI","SAN IGNACIO","BO080501","municipality",2005,NA,NA,43,0,609,158
"Bolivia","BENI","LORETO","BO080601","municipality",2005,NA,NA,0,0,60,10
"Bolivia","BENI","SAN ANDRES","BO080602","municipality",2005,NA,NA,0,0,306,16
"Bolivia","BENI","SAN JOAQUIN","BO080701","municipality",2005,NA,NA,0,17,68,44
"Bolivia","BENI","SAN RAMON","BO080702","municipality",2005,NA,NA,0,1,381,77
"Bolivia","BENI","PUERTO SILES","BO080703","municipality",2005,NA,NA,1,6,19,6
"Bolivia","BENI","MAGDALENA","BO080801","municipality",2005,NA,NA,3,41,135,88
"Bolivia","BENI","BAURES","BO080802","municipality",2005,NA,NA,1,240,65,12
"Bolivia","BENI","HUARACAJE","BO080803","municipality",2005,NA,NA,0,0,25,28
"Bolivia","PANDO","COBIJA","BO090101","municipality",2005,NA,NA,104,283,909,677
"Bolivia","PANDO","PORVENIR","BO090102","municipality",2005,NA,NA,43,37,427,21
"Bolivia","PANDO","BOLPEBRA","BO090103","municipality",2005,NA,NA,17,0,100,5
"Bolivia","PANDO","BELLA FLOR","BO090104","municipality",2005,NA,NA,27,29,299,10
"Bolivia","PANDO","PUERTO RICO","BO090201","municipality",2005,NA,NA,31,2131,582,44
"Bolivia","PANDO","SAN PEDRO(PND)","BO090202","municipality",2005,NA,NA,3,72,140,9
"Bolivia","PANDO","FILADELFIA","BO090203","municipality",2005,NA,NA,40,92,203,15
"Bolivia","PANDO","PUERTO GONZALO MORENO","BO090301","municipality",2005,NA,NA,15,98,146,43
"Bolivia","PANDO","SAN LORENZO(PND)","BO090302","municipality",2005,NA,NA,11,625,271,32
"Bolivia","PANDO","SENA","BO090303","municipality",2005,NA,NA,11,1512,440,20
"Bolivia","PANDO","NACEBE (SANTA ROSA DEL ABUNA)","BO090401","municipality",2005,NA,NA,3,129,115,8
"Bolivia","PANDO","INGAVI (HUMAITA)","BO090402","municipality",2005,NA,NA,5,207,82,3
"Bolivia","PANDO","NUEVO MANOA (NUEVA ESPERANZA)","BO090501","municipality",2005,NA,NA,18,350,35,20
"Bolivia","PANDO","VILLA NUEVA (LOMA ALTA)","BO090502","municipality",2005,NA,NA,5,196,50,6
"Bolivia","PANDO","EUREKA (SANTOS MERCADO)","BO090503","municipality",2005,NA,NA,7,59,35,5
"Bolivia","CHUQUISACA","SUCRE","BO010101","municipality",2006,NA,NA,13,21,5609,2047
"Bolivia","CHUQUISACA","YOTALA","BO010102","municipality",2006,NA,NA,0,0,177,63
"Bolivia","CHUQUISACA","POROMA","BO010103","municipality",2006,NA,NA,1,175,398,163
"Bolivia","CHUQUISACA","AZURDUY","BO010201","municipality",2006,NA,NA,0,1548,285,143
"Bolivia","CHUQUISACA","TARVITA","BO010202","municipality",2006,NA,NA,2,18,377,204
"Bolivia","CHUQUISACA","ZUDAÑEZ","BO010301","municipality",2006,NA,NA,0,4,138,65
"Bolivia","CHUQUISACA","PRESTO","BO010302","municipality",2006,NA,NA,0,12,184,100
"Bolivia","CHUQUISACA","MOJOCOYA","BO010303","municipality",2006,NA,NA,0,27,165,62
"Bolivia","CHUQUISACA","ICLA","BO010304","municipality",2006,NA,NA,0,11,202,86
"Bolivia","CHUQUISACA","PADILLA","BO010401","municipality",2006,NA,NA,0,123,496,129
"Bolivia","CHUQUISACA","TOMINA","BO010402","municipality",2006,NA,NA,0,45,300,108
"Bolivia","CHUQUISACA","SOPACHUY","BO010403","municipality",2006,NA,NA,1,48,146,101
"Bolivia","CHUQUISACA","ALCALA","BO010404","municipality",2006,NA,NA,0,1,122,44
"Bolivia","CHUQUISACA","EL VILLAR","BO010405","municipality",2006,NA,NA,0,8,65,50
"Bolivia","CHUQUISACA","MONTEAGUDO","BO010501","municipality",2006,NA,NA,0,1543,728,693
"Bolivia","CHUQUISACA","HUACARETA","BO010502","municipality",2006,NA,NA,0,172,160,89
"Bolivia","CHUQUISACA","TARABUCO","BO010601","municipality",2006,NA,NA,0,1,416,291
"Bolivia","CHUQUISACA","YAMPARAEZ","BO010602","municipality",2006,NA,NA,0,0,157,85
"Bolivia","CHUQUISACA","CAMARGO","BO010701","municipality",2006,NA,NA,0,3,592,198
"Bolivia","CHUQUISACA","SAN LUCAS","BO010702","municipality",2006,NA,NA,0,16,1058,369
"Bolivia","CHUQUISACA","INCAHUASI","BO010703","municipality",2006,NA,NA,1,23,771,259
"Bolivia","CHUQUISACA","VILLA CHARCAS","BO010704","municipality",2006,NA,NA,0,0,0,0
"Bolivia","CHUQUISACA","VILLA SERRANO","BO010801","municipality",2006,NA,NA,0,6,269,118
"Bolivia","CHUQUISACA","CAMATAQUI (C. VILLA ABECIA)","BO010901","municipality",2006,NA,NA,0,1,92,56
"Bolivia","CHUQUISACA","CULPINA","BO010902","municipality",2006,NA,NA,0,67,403,196
"Bolivia","CHUQUISACA","LAS CARRERAS","BO010903","municipality",2006,NA,NA,0,0,58,46
"Bolivia","CHUQUISACA","VILLA VACA GUZMAN (MUYUPAMPA)","BO011001","municipality",2006,NA,NA,0,2201,222,200
"Bolivia","CHUQUISACA","HUACAYA (VILLA DE HUACAYA)","BO011002","municipality",2006,NA,NA,0,0,62,35
"Bolivia","CHUQUISACA","MACHARETI","BO011003","municipality",2006,NA,NA,0,23,156,85
"Bolivia","LA PAZ","LA PAZ","BO020101","municipality",2006,NA,NA,278,859,11074,8537
"Bolivia","LA PAZ","PALCA","BO020102","municipality",2006,NA,NA,0,2,364,49
"Bolivia","LA PAZ","MECAPACA","BO020103","municipality",2006,NA,NA,0,0,184,65
"Bolivia","LA PAZ","ACHOCALLA","BO020104","municipality",2006,NA,NA,0,0,269,19
"Bolivia","LA PAZ","EL ALTO","BO020105","municipality",2006,NA,NA,3,0,16573,7823
"Bolivia","LA PAZ","ACHACACHI","BO020201","municipality",2006,NA,NA,0,0,1470,342
"Bolivia","LA PAZ","ANCORAIMES","BO020202","municipality",2006,NA,NA,0,0,95,104
"Bolivia","LA PAZ","CHUA COCANI","BO020203","municipality",2006,NA,NA,0,0,0,0
"Bolivia","LA PAZ","HUARINA","BO020204","municipality",2006,NA,NA,0,0,0,0
"Bolivia","LA PAZ","SANTIAGO DE HUATA","BO020205","municipality",2006,NA,NA,0,0,0,0
"Bolivia","LA PAZ","HUATAJATA","BO020206","municipality",2006,NA,NA,0,0,0,0
"Bolivia","LA PAZ","CORO CORO","BO020301","municipality",2006,NA,NA,0,0,73,40
"Bolivia","LA PAZ","CAQUIAVIRI","BO020302","municipality",2006,NA,NA,0,0,252,41
"Bolivia","LA PAZ","CALACOTO","BO020303","municipality",2006,NA,NA,0,0,110,28
"Bolivia","LA PAZ","COMANCHE","BO020304","municipality",2006,NA,NA,0,0,74,10
"Bolivia","LA PAZ","CHARAÑA","BO020305","municipality",2006,NA,NA,0,0,79,12
"Bolivia","LA PAZ","WALDO BALLIVIAN","BO020306","municipality",2006,NA,NA,0,0,89,14
"Bolivia","LA PAZ","NAZACARA DE PACAJES","BO020307","municipality",2006,NA,NA,0,0,1,0
"Bolivia","LA PAZ","SANTIAGO DE CALLAPA","BO020308","municipality",2006,NA,NA,0,17,293,17
"Bolivia","LA PAZ","PUERTO ACOSTA","BO020401","municipality",2006,NA,NA,0,0,599,226
"Bolivia","LA PAZ","MOCOMOCO","BO020402","municipality",2006,NA,NA,0,0,393,62
"Bolivia","LA PAZ","PUERTO CARABUCO","BO020403","municipality",2006,NA,NA,0,0,534,112
"Bolivia","LA PAZ","HUMANATA","BO020404","municipality",2006,NA,NA,0,0,0,0
"Bolivia","LA PAZ","ESCOMA","BO020405","municipality",2006,NA,NA,0,0,0,0
"Bolivia","LA PAZ","CHUMA","BO020501","municipality",2006,NA,NA,2,0,149,56
"Bolivia","LA PAZ","AYATA","BO020502","municipality",2006,NA,NA,1,0,59,61
"Bolivia","LA PAZ","AUCAPATA","BO020503","municipality",2006,NA,NA,0,0,89,40
"Bolivia","LA PAZ","SORATA","BO020601","municipality",2006,NA,NA,0,0,431,293
"Bolivia","LA PAZ","GUANAY","BO020602","municipality",2006,NA,NA,34,1280,408,311
"Bolivia","LA PAZ","TACACOMA","BO020603","municipality",2006,NA,NA,0,23,424,71
"Bolivia","LA PAZ","QUIABAYA","BO020604","municipality",2006,NA,NA,0,0,188,27
"Bolivia","LA PAZ","COMBAYA","BO020605","municipality",2006,NA,NA,0,0,58,20
"Bolivia","LA PAZ","TIPUANI","BO020606","municipality",2006,NA,NA,1,6,39,288
"Bolivia","LA PAZ","MAPIRI","BO020607","municipality",2006,NA,NA,8,1896,27,225
"Bolivia","LA PAZ","TEOPONTE","BO020608","municipality",2006,NA,NA,35,871,133,135
"Bolivia","LA PAZ","APOLO","BO020701","municipality",2006,NA,NA,21,2,25,62
"Bolivia","LA PAZ","PELECHUCO","BO020702","municipality",2006,NA,NA,0,0,14,22
"Bolivia","LA PAZ","VIACHA","BO020801","municipality",2006,NA,NA,0,0,986,339
"Bolivia","LA PAZ","GUAQUI","BO020802","municipality",2006,NA,NA,0,0,111,56
"Bolivia","LA PAZ","TIAWANACU","BO020803","municipality",2006,NA,NA,0,0,106,90
"Bolivia","LA PAZ","DESAGUADERO","BO020804","municipality",2006,NA,NA,0,0,104,47
"Bolivia","LA PAZ","SAN ANDRES DE MACHACA","BO020805","municipality",2006,NA,NA,0,0,98,30
"Bolivia","LA PAZ","JESUS DE MACHACA","BO020806","municipality",2006,NA,NA,0,0,263,120
"Bolivia","LA PAZ","TARACO","BO020807","municipality",2006,NA,NA,0,0,60,44
"Bolivia","LA PAZ","LURIBAY","BO020901","municipality",2006,NA,NA,0,0,283,79
"Bolivia","LA PAZ","SAPAHAQUI","BO020902","municipality",2006,NA,NA,0,0,384,72
"Bolivia","LA PAZ","YACO","BO020903","municipality",2006,NA,NA,0,0,195,77
"Bolivia","LA PAZ","MALLA","BO020904","municipality",2006,NA,NA,0,1,177,10
"Bolivia","LA PAZ","CAIROMA","BO020905","municipality",2006,NA,NA,0,0,620,51
"Bolivia","LA PAZ","INQUISIVI","BO021001","municipality",2006,NA,NA,2,0,322,139
"Bolivia","LA PAZ","QUIME","BO021002","municipality",2006,NA,NA,0,0,630,65
"Bolivia","LA PAZ","CAJUATA","BO021003","municipality",2006,NA,NA,41,1,310,123
"Bolivia","LA PAZ","COLQUIRI","BO021004","municipality",2006,NA,NA,0,1,993,197
"Bolivia","LA PAZ","ICHOCA","BO021005","municipality",2006,NA,NA,1,0,223,39
